CCLE_ID,DepMap_ID,X2.aminoadipate,X3.phosphoglycerate,alpha.glycerophosphate,X4.pyridoxate,aconitate,adenine,adipate,alpha.ketoglutarate,AMP,citrate,isocitrate,CMP,cystathionine,cytidine,dCMP,DHAP.glyceraldehyde.3P,erythrose.4.phosphate,F1P.F6P.G1P.G6P,hexoses..HILIC.neg.,fumarate.maleate.alpha.ketoisovalerate,glucuronate,glutathione.oxidized,glutathione.reduced,GMP,guanosine,hippurate,hypoxanthine,inosine,kynurenine,lactate,lactose,malate,NAD,NADP,oxalate,pantothenate,PEP,ribose.5.P.ribulose5.P,sorbitol,succinate.methylmalonate,sucrose,thymine,UMP,UDP.galactose.UDP.glucose,uracil,urate,uridine,xanthine,taurocholate,glycodeoxycholate.glycochenodeoxycholate,taurodeoxycholate.taurochenodeoxycholate,phosphocreatine,X3.methyladipate.pimelate,X6.phosphogluconate,alpha.hydroxybutyrate,X2.hydroxyglutarate,inositol,malondialdehyde,glycine,alanine,serine,threonine,methionine,aspartate,glutamate,asparagine,glutamine,histidine,arginine,lysine,valine,leucine,isoleucine,phenylalanine,tyrosine,tryptophan,proline,cis.trans.hydroxyproline,ornithine,citrulline,taurine,X5.HIAA,serotonin,GABA,acetylglycine,dimethylglycine,homocysteine,SDMA.ADMA,NMMA,allantoin,anthranilic.acid,kynurenic.acid,X5.adenosylhomocysteine,carnosine,N.carbamoyl.beta.alanine,thiamine,niacinamide,betaine,choline,alpha.glycerophosphocholine,acetylcholine,creatine,creatinine,thyroxine,trimethylamine.N.oxide,hexoses..HILIC.pos.,adenosine,thymidine,xanthosine,X2.deoxyadenosine,X2.deoxycytidine,cAMP,cotinine,pipecolic.acid,pyroglutamic.acid,X1.methylnicotinamide,butyrobetaine,putrescine,methionine.sulfoxide,carnitine,acetylcarnitine,propionylcarnitine,malonylcarnitine,butyrylcarnitine.isobutyrylcarnitine,valerylcarnitine.isovalerylcarnitine.2.methylbutyroylcarnitine,hexanoylcarnitine,heptanoylcarnitine,lauroylcarnitine,myristoylcarnitine,palmitoylcarnitine,stearoylcarnitine,oleylcarnitine,arachidonyl_carnitine,sarcosine,beta.alanine,anserine,C14.0.LPC,C16.1.LPC,C16.0.LPC,C18.2.LPC,C18.1.LPC,C18.0.LPC,C20.4.LPC,C20.3.LPC,C22.6.LPC,C16.0.LPE,C18.1.LPE,C18.0.LPE,C20.4.LPE,C22.6.LPE,C32.2.PC,C32.1.PC,C32.0.PC,C34.4.PC,C34.3.PC,C34.2.PC,C34.1.PC,C36.4.PC.A,C36.4.PC.B,C36.3.PC,C36.2.PC,C36.1.PC,C38.6.PC,C38.5.PC,C38.4.PC,C38.2.PC,C40.6.PC,C14.0.SM,C16.1.SM,C16.0.SM,C18.2.SM,C18.1.SM,C18.0.SM,C22.1.SM,C22.0.SM,C24.1.SM,C24.0.SM,C34.2.DAG,C34.1.DAG,C36.2.DAG,C36.1.DAG,C14.0.CE,C16.1.CE,C16.0.CE,C18.3.CE,C18.2.CE,C18.1.CE,C18.0.CE,C20.5.CE,C20.4.CE,C20.3.CE,C22.6.CE,C46.2.TAG,C46.1.TAG,C46.0.TAG,C48.3.TAG,C48.2.TAG,C48.1.TAG,C48.0.TAG,C50.3.TAG,C50.2.TAG,C50.1.TAG,C50.0.TAG,C52.5.TAG,C52.4.TAG,C52.3.TAG,C52.2.TAG,C52.1.TAG,C54.7.TAG,C54.6.TAG,C54.5.TAG,C54.4.TAG,C54.3.TAG,C54.2.TAG,C54.1.TAG,C56.8.TAG,C56.7.TAG,C56.6.TAG,C56.5.TAG,C56.4.TAG,C56.3.TAG,C56.2.TAG,C58.8.TAG,C58.7.TAG,C58.6.TAG
HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000509,5.4806827,5.4697419,6.5093968,6.2510048,5.1905782,5.8970852,6.1483329,5.6074814,5.8715997,5.1284625,5.0689752,6.019092,6.7569018,6.0225796,6.3471577,5.6291767,5.9952878,5.4387594,5.8941678,5.9448155,6.1056225,5.5365064,5.3505116,5.8034327,6.0842063,5.6068352,6.8897823,5.8808542,6.4297695,5.6139128,5.2009861,5.5659652,5.2259751,5.783681,6.2590443,5.377564,5.4706981,5.3662807,5.7742574,5.635351,5.958151,5.8676238,5.682363,5.4040437,5.6718962,6.016575,5.7967533,5.6227216,6.2311355,5.7596021,5.3518714,4.6787804,5.9543247,6.2132168,6.2683079,5.4687548,5.5028839,5.8626479,5.7113692,5.5571288,6.0309868,6.121613,5.671748,5.8562745,5.5334621,5.3876759,6.0770729,5.9113238,5.7824881,6.1601457,6.0930037,5.7014102,5.6964806,5.9302561,5.9005653,5.8700091,5.7677613,4.9656241,5.955433,6.4398216,5.5330472,5.9861383,6.4561494,5.5552766,6.453184,5.9628529,6.0067019,5.6250821,5.6464262,5.8573387,6.040487,5.7461304,5.429926,5.9833657,5.305638,5.9844006,6.1565273,5.7046025,6.1212145,5.9403525,6.3599976,5.6686479,5.5089442,5.8839763,6.3125416,6.0673321,5.8059203,6.2982074,5.7358044,5.9626829,6.5308564,6.0793084,6.8609831,5.09583,5.8769771,4.764949,5.308012,5.6440537,5.7253049,5.4453502,5.6992083,5.7956688,5.4627732,5.3359798,5.1521827,5.6420427,5.6488105,5.9727614,5.6852171,6.1736357,6.309644,5.82512,6.138222,5.7275423,5.5675799,5.8482901,6.233096,5.9559609,5.8492399,5.7928687,5.5404473,6.2855531,5.7076976,6.3674809,5.883814,6.006805,5.8187403,5.8898966,5.9727526,5.9969439,5.1350425,5.4226204,6.0728785,5.8043644,5.6434729,5.4735613,5.9676008,6.3378046,6.1198069,5.796784,5.6389698,6.1199072,6.0965082,6.1967761,6.0959602,5.9434635,6.3072683,5.7097381,5.7495739,6.1152687,6.2485401,5.8761092,6.3668315,5.8213854,5.6073751,6.0054709,5.7837136,7.1548791,6.2326904,6.1496216,6.4636595,5.8281991,5.3504996,5.6953587,5.5309282,5.3970896,5.4203085,5.6357588,5.447416,5.4234659,5.5424708,5.6367266,5.9412308,6.4785997,6.2878094,5.7303836,6.1122387,6.3361933,6.3981123,5.8095923,6.1121715,6.4480463,6.6929935,6.5329501,6.2752588,6.0789461,6.3498881,6.5820108,6.3682937,6.781062,6.5077741,6.4689781,6.1347557,6.5364801,6.7090748,6.1619806,6.7779321,6.6763898,6.6956585,6.7510294,6.3850559,6.6826115,6.7578989,6.7285704,6.8792603
TC71_BONE,ACH-000424,5.9960986,6.2371458,7.1595134,5.6524179,6.1761304,6.162865,5.7509806,5.832127,6.1212089,6.0773079,6.0029694,5.9696531,6.9628522,5.8134911,6.0591383,6.6899528,6.156239,6.1923761,5.949129,5.9087991,5.7506683,6.0503988,6.0027324,6.0282554,5.9762863,5.8522773,4.9903436,5.7967369,4.8287386,6.1601183,5.9642035,5.9560036,6.0841732,6.1377229,5.6007455,6.1405022,6.1658278,6.7864816,5.8654807,5.8457494,5.7069459,6.0091414,6.1566185,6.1835939,5.6293522,5.8542667,5.8346091,5.7492575,6.0220182,5.5306403,6.009628,6.5412033,5.7429126,5.824995,5.6213188,5.7512793,5.7790226,6.114501,6.5721036,6.0278248,4.8361376,6.4792422,6.1031005,5.6298482,6.0443609,5.8839763,6.2023923,5.8576,5.5750025,6.3544035,6.4807034,6.1373671,6.1385194,6.4261773,6.4196002,6.3434946,6.1828812,4.9980127,5.4797591,5.7332931,5.6864308,6.0216241,6.3862668,5.2522405,5.9415187,5.8033904,7.0875042,6.0333376,6.2200585,5.785707,5.5794526,5.7168626,6.366219,6.4990294,6.3601648,6.2054668,6.4433689,5.7570205,5.6085989,6.0063695,5.7871963,6.0459889,6.0059197,5.7245491,5.5003787,5.8733521,5.6880622,6.4130627,6.0119223,6.4127635,6.5370655,6.2114836,5.6975888,5.2867746,6.1049389,4.2949515,6.0775992,5.9856774,5.7323839,5.9879606,6.2014196,5.7819804,5.915455,5.7799762,5.5458528,5.6045706,5.4630429,5.6552519,5.4699529,4.9848009,5.1464459,5.0526952,5.8509967,6.1529716,5.7765932,6.3714301,5.584969,6.2158451,5.7068999,6.0620808,5.902498,5.608215,5.852351,5.5954461,5.99779,5.7107269,5.7067504,5.6601709,5.7502597,5.8414697,6.5667399,6.0831993,6.2225906,6.411523,6.5453878,6.1223072,5.8076259,5.6844236,6.1336242,5.906982,5.909044,5.7586459,5.9832624,6.0883945,6.072858,5.613046,5.9077376,5.7736746,5.8546959,5.3910618,5.4072446,6.320953,5.8925324,6.2765981,5.9069906,5.6729863,5.2657752,6.2607668,6.3352006,6.1617153,6.1548294,6.5063173,6.2247232,5.9514206,6.2129755,6.155219,6.1662296,6.1368721,5.8474157,5.8833194,6.6404513,5.8527638,5.458873,5.5415805,5.4893078,5.3451149,5.7382771,5.5236874,5.4706141,5.7742609,5.6825046,5.4545062,5.1710267,5.7736108,5.9856622,5.717216,5.4354688,4.9371886,5.0576746,5.9489738,5.9184967,5.7339569,5.4174768,5.3394947,5.2382757,5.6747223,5.5008258,5.4808984,5.6574935,5.4425514,5.3885673,5.345111,5.2170504,4.8677171,5.527416
RERFLCAD2_LUNG,ACH-000774,6.1065383,5.8250608,5.6123094,6.3337725,5.683713,5.8839763,5.8795478,5.5630403,5.5252412,5.6660019,5.6769518,5.6928969,5.3473562,5.9338398,5.7656233,6.1303261,5.8423984,5.7945593,5.9813224,5.93712,5.8900009,5.2319309,5.5062389,5.5171743,5.4837615,6.2172743,6.6215404,6.1519621,5.7122168,5.9163083,7.8159065,5.9123125,5.7637921,5.5628943,5.9123555,5.7125849,5.8503353,6.1680998,6.0211299,5.9687835,7.1249037,6.2407721,5.2395197,5.5972215,6.0614854,6.3098669,6.2013931,6.0926943,5.8101873,6.2902933,6.2714189,5.38546,5.8883262,6.1666839,6.0102885,5.7128584,5.923175,5.9857239,5.785911,5.7700883,6.0935797,5.7733283,5.8312003,5.9358648,5.7756858,6.0770677,5.8911579,5.919666,6.0593883,5.8706641,5.8702335,5.8678339,5.8000467,5.8264835,5.7994946,5.9298857,5.8213466,5.9801197,5.8967468,6.0361274,5.2273454,6.3597422,6.7710201,5.5260476,5.6735925,5.9358337,5.6404988,5.940772,5.7729283,6.0061038,6.1399102,5.9176768,5.3599012,6.1029812,6.0378601,5.6633207,5.7638728,5.8776617,5.8517352,5.0790866,6.6893395,5.5692965,5.9264205,5.9788386,5.7993389,6.0476337,5.6807616,6.7541755,6.0258473,5.7160863,4.7253494,6.4004108,5.9369768,6.0058346,5.6520833,6.0683215,5.7932634,5.6761553,5.6373847,5.9311986,5.9450971,5.7584015,6.4187079,5.4189232,5.3782977,6.1054905,6.1749751,5.6436114,5.827261,6.0769199,6.4177809,6.0894103,6.1822745,5.8243825,5.5698145,6.0164816,5.6945057,6.369983,6.3688234,6.5002388,6.34025,6.4612834,6.2357345,6.3785133,6.314925,5.8644874,5.8620915,5.8564312,6.0477287,6.2780387,5.3189082,5.6181982,5.9125808,5.6766268,5.8824588,5.7288549,5.8520051,5.8827078,6.1166712,6.0566314,5.781515,5.9875731,5.9259129,6.0863138,6.0910908,5.8133338,6.184876,5.7858646,5.7311118,5.7999613,5.6426418,5.867422,6.1911361,5.8823633,5.738064,5.6881678,6.2627584,5.4007234,5.3354507,5.2943845,5.6016336,5.8173011,5.7357935,5.8263957,5.7288351,5.7816709,5.7002303,5.805171,5.877504,5.8595565,5.7532748,5.8638495,5.7370021,6.0080787,5.9731876,5.9570788,5.8505226,6.0621828,6.1359005,5.7480107,5.7920661,6.0445816,6.1596993,6.0546887,6.0517889,5.8770579,5.8642594,6.157833,5.8780668,6.0732361,6.2271351,5.9517956,5.7796943,6.006466,6.3014032,5.8223895,5.9278269,6.3237026,6.1708966,5.8970303,5.9454059,6.0291894,5.7111909,6.1835919,6.3142309
OUMS27_BONE,ACH-001150,6.2681444,5.2964784,5.2880175,6.2436308,6.1484083,5.4747291,5.8662848,5.8392085,5.6816054,6.231889,6.1444022,5.8167096,5.9225784,6.4249417,5.4607383,5.6299588,5.6050235,5.636993,6.1361404,5.68944,6.1760604,5.3615842,5.1931554,5.6759665,6.3532116,6.0852327,5.4175793,6.0858931,7.5419727,6.2049166,6.1681798,5.6970423,5.9172291,5.8708311,5.8358663,5.7256985,5.2427068,5.5025859,6.0024165,5.9505927,6.4714817,5.9995038,5.8041947,5.7551641,5.869685,5.9102221,6.179993,6.0677616,6.3148623,5.9957051,6.5565378,5.9616725,6.1641048,5.2578095,5.6768584,5.6239468,5.4271575,6.2973903,6.2456678,6.0405619,6.0545292,6.5576841,6.2069279,5.7250075,5.8429128,5.3969033,5.7038345,6.1252193,5.6170533,6.5454144,6.4903947,6.1920516,6.1746143,6.4632561,6.4316198,5.3363361,5.786293,5.2070997,6.0037722,5.9331864,5.8363085,5.6698958,5.4112198,5.7385818,5.7746985,5.8985682,5.8839864,5.9674609,6.0992967,5.9341536,7.663149,6.3058943,5.8075498,5.932053,6.9007686,6.2564762,6.3625074,5.8206374,5.9478013,5.9012089,4.6810221,5.5944064,5.8529213,6.0850903,5.6867882,6.2368506,6.9245891,6.3007485,6.0358881,5.579368,7.2175091,6.0665547,5.6194862,5.9784151,6.4338526,7.455737,5.9931788,5.7868523,6.234305,6.0842375,6.1698953,6.107861,6.3523126,5.3486782,6.1114819,5.8741074,5.4295716,6.3955605,6.325741,6.4095339,6.2767299,6.5356354,5.6264303,5.7966572,6.0668754,6.0125811,5.7541694,6.0871422,5.8568818,5.6052646,5.7838832,5.9691889,5.7607787,5.9546828,5.6387967,5.8363039,5.8636692,6.0098986,5.4872727,5.8733746,6.113261,5.8200507,6.0357701,5.9717009,5.9487305,5.8466684,5.759317,6.1056631,5.7683522,5.7369606,5.8004522,5.7427388,5.6866985,5.7214072,5.8286177,5.732452,5.9365405,5.9255788,5.9405553,5.8496737,5.7824121,6.0123328,6.0540367,5.8140571,5.7638649,5.8888671,5.844765,5.3885211,5.929019,6.0685514,6.0209685,6.0386475,6.2601842,6.0320114,6.2339114,6.1831328,6.0790286,6.2013711,6.0521673,6.0313603,6.036378,6.1567469,5.844187,5.5460218,5.7819915,5.7098211,5.6798913,5.5855827,5.6691916,5.8839763,5.7811021,5.6691941,5.2270616,5.6657788,5.9475563,5.9117817,5.7568848,5.6003488,5.47723,5.6495163,5.8464175,5.8346677,5.7776845,5.6908629,5.3589545,5.7789978,5.2870281,5.8712764,5.9130781,5.8445322,5.6295258,5.3514082,5.5956309,5.6476363,5.6552004
NCIH2347_LUNG,ACH-000875,6.1053125,6.1875118,5.6485047,5.8168879,5.8054858,6.1753644,5.8151194,5.8061367,6.2191685,5.5578003,5.4858428,5.9050498,4.9767796,6.1757273,6.0667522,6.0552647,6.1608546,6.1956349,5.1298614,5.8576431,6.1169621,5.96501,5.7808604,6.1966826,6.7203401,5.092608,5.6314794,6.7401208,6.157286,5.5964034,6.0756756,5.7910846,6.100845,5.830334,6.2043131,4.988817,6.637485,6.1146234,5.7715366,5.2540547,5.4092898,5.9476205,6.2430519,5.5826154,5.6632903,4.4030644,6.0669749,5.3316931,6.1288755,5.5418972,6.3469414,5.8839763,6.0113395,5.951249,6.1128452,5.6718217,5.6775885,5.7947663,5.5780092,5.3458696,5.9335334,5.7373463,5.8502947,5.9204043,5.8622992,5.6244082,5.267707,5.3154577,5.6140846,5.5182122,6.0583302,5.7312634,5.7258476,5.8355571,5.8674577,5.7727799,5.7084237,5.6400134,5.1449885,5.6715599,5.4642138,6.1063422,6.1625783,5.9470921,6.031223,5.5402611,5.9666797,5.3987861,5.3602758,5.564495,5.8297304,5.1201847,5.7842249,5.556964,5.7997799,5.2988612,5.8686995,5.679258,5.7725277,5.1406789,5.8539892,5.5445873,5.2525452,5.6258808,5.7896034,5.5645945,6.5591282,5.7927642,6.0290458,5.2682555,5.8003658,6.0162122,5.8415449,5.6399395,5.1321181,4.2185345,5.3069223,5.8535651,5.6957089,5.4153025,5.3737007,5.4026511,5.3947093,6.1878632,6.0227614,5.8100183,5.9441708,6.0038119,5.9303195,5.7529459,5.9460105,5.8300845,6.0787875,5.5746423,5.6367034,5.5403219,6.2455035,6.1229584,5.7730271,5.8194907,5.6966525,5.8868265,5.3657086,5.8976767,5.6037865,5.8497369,5.7909016,5.9686612,6.1059372,5.9925546,5.9986958,5.9681684,6.0526252,6.1230513,6.2457642,5.9617227,5.9280044,6.1182824,5.9856731,5.932714,5.8281315,5.882709,5.8020534,5.964059,5.9265122,5.8079214,5.9434922,6.0736048,5.7797055,6.1529162,5.8060329,6.1212115,6.2012905,6.0309908,6.2043311,6.2221976,6.4099179,6.241121,6.0336747,6.184527,6.0035472,5.8003078,5.6719697,5.6413542,5.636666,5.7177177,5.8184998,5.9195609,5.8537846,5.6722218,6.424637,5.8221849,6.5668581,6.2486702,6.1168586,6.5191861,6.1868924,6.1375033,5.8283568,6.2209965,6.0260031,6.0303069,5.9353631,6.3847815,6.396857,5.9977051,5.9271517,5.8850417,6.3065969,6.2881399,6.4519749,6.2132629,5.9094791,5.9890777,5.8608715,6.1661748,6.3341717,6.4007618,6.2498871,6.2640884,6.0104849,6.4333383,6.3125795,6.3187704,6.1793256
SW1990_PANCREAS,ACH-000155,5.7050057,6.280347,5.8915625,5.8061972,6.1692616,5.4038069,5.9742541,5.7511626,5.7790117,6.0391617,6.104459,5.457031,5.4999015,4.8578021,5.8793282,6.5885118,6.0308487,6.2165552,5.7895014,6.0979985,5.7737405,5.8537466,5.7986419,5.458011,5.5847249,6.0540128,5.7028813,5.5545406,7.1309337,6.1205753,5.7013395,6.1255139,5.9888691,5.9002153,5.9209293,5.866679,5.9964226,6.3878775,5.9639661,5.7744282,5.5955213,6.1617558,5.5794457,6.0474525,6.0775964,6.0537051,5.7620975,5.9403513,6.0080149,6.0713234,6.2017872,6.096906,5.7903178,6.6534834,5.8840895,5.6062869,6.1306104,6.1501591,6.1268856,6.5055801,5.191338,6.0705821,6.2025675,6.2353349,5.9734923,6.5819166,6.0451216,6.1760342,6.1692039,5.7690386,5.9461684,6.0988804,6.1062565,6.0127118,6.1336158,5.9165514,6.1043038,6.4768618,6.2483548,6.2406199,5.5949311,5.6395691,5.9920933,5.9631069,5.7347949,6.0545064,5.6797391,6.0428954,6.0572485,5.9892879,6.2018416,6.0766791,5.5605898,6.0799417,6.4714391,5.9149514,5.9606367,5.9740799,5.6110351,6.2059848,6.0993596,5.8491537,5.8571842,5.8784715,5.8251102,5.9951937,6.1594942,5.6520526,5.9984696,6.0707831,5.5032206,6.1902811,6.1435606,5.425856,5.9933459,6.8055516,5.8839763,6.046914,6.0957733,6.080272,5.9394563,6.1171801,5.9930589,5.4647207,6.0217708,5.4246004,5.7438475,5.8658515,5.6797448,6.2637837,6.6890356,5.777548,5.8553396,6.4414456,6.020385,5.9481077,5.4117684,5.584962,5.5709462,5.8220996,5.8214254,5.3934144,5.8125802,5.518143,5.7283132,5.6969744,5.8181823,6.2442772,6.0249373,5.6304237,5.4039444,5.6070825,4.9944309,5.4344344,5.3520191,5.8210807,5.7299567,5.774272,5.688326,6.0142339,6.0843362,5.9259072,5.6017669,5.6545492,5.886767,5.6484752,5.8459241,5.7557758,5.9147088,5.6010704,5.9760766,5.8077632,5.8839893,5.9978051,6.1159237,5.5497689,5.7083424,5.9286625,5.8115955,5.5755632,5.9151493,6.0189444,5.9791916,5.8953592,5.9183308,6.0260786,5.9734262,6.1890518,5.9837186,6.0473257,6.1321395,6.1347515,5.7072461,5.3615634,5.6919278,5.4219146,5.1229974,5.1415932,5.7758629,5.0582101,5.0113463,5.5294943,5.7584155,5.2488898,4.8923298,5.1925886,5.3076348,5.3733616,5.6044232,5.7668631,5.2589817,5.2627516,5.5303075,5.3531985,5.4022902,5.668392,5.6046856,5.5514391,5.3146763,5.2133452,5.5804747,5.3190882,5.4546092,5.2799729,5.2114783
NCIH2087_LUNG,ACH-000841,6.0319217,5.8219145,5.4512823,5.5367136,5.7313641,5.9119181,5.7917375,5.9867544,5.7549805,5.5791385,5.6977131,5.384802,5.5848591,6.021396,5.7699039,5.9610173,5.7748935,5.8991568,6.1849451,6.0704419,5.2725759,6.4909495,5.9795685,5.7518305,5.5139762,6.251254,4.8583457,5.5360955,5.8720225,5.9760549,5.8702852,5.9974966,5.8515246,6.0075181,5.5309054,6.1413191,5.6298961,5.8801126,5.9202971,5.8446962,5.8311207,5.6977432,5.818155,5.9720481,5.5951444,6.0186183,5.6657433,5.6441555,5.3953891,6.1061989,5.7297221,5.9242381,5.7319766,6.7274155,5.8716109,5.5876591,6.0360032,6.0065521,5.8792308,6.1554703,5.816068,6.2298868,6.087022,6.0542844,5.7256338,5.1010869,5.9761439,6.2168022,6.0697527,6.5354733,6.2678637,6.0398199,6.0191624,6.348678,6.2157431,6.0305866,5.9858139,4.954916,6.298472,5.9408405,6.0224503,5.7322777,5.7674548,5.3451048,5.9091903,5.9935589,5.5641904,6.1888253,6.3732237,6.0114984,5.6694982,6.2484384,5.3690001,5.8967924,7.1788199,6.2960518,6.4002658,5.9124963,6.1980245,6.4993755,6.4761252,5.7868883,5.8384268,5.8711396,5.6481351,6.1285826,5.8337888,6.3537414,5.9435422,6.106199,5.0124328,5.6696303,5.7576476,6.3052626,6.0150989,6.2668709,5.9351694,5.6750081,5.9971558,6.1462703,5.7126836,5.9881177,5.8089749,5.8218742,5.3508707,5.788705,5.6437736,5.699068,5.6864866,5.5824148,5.7737387,5.6798097,5.784403,5.9805752,6.124452,5.9251997,5.2795359,5.6636054,5.4435664,5.6312621,5.6289911,5.6924377,5.9378309,5.7031661,5.8142706,5.7497589,5.8105711,5.6244489,5.7771373,5.6874483,5.6595446,5.7591375,5.9725729,5.814021,5.5862965,5.7061394,5.8211037,5.3999303,5.669391,5.8068038,5.9092085,6.0481382,5.7780775,5.8384482,5.8285763,5.8990556,5.9088482,5.9494459,5.8794243,5.8998053,5.8954242,6.0215127,5.8435314,5.7957586,5.6105807,5.9375286,6.3443453,6.1192053,6.0017849,6.0226424,6.0702494,5.7245741,5.7278133,5.6928522,5.7896401,5.7164236,5.7478232,5.9343427,5.7732004,5.8208282,5.8815676,5.86216,6.3400284,6.0925128,6.2154502,6.127312,5.8873605,6.0302726,6.192421,5.8829137,5.9678622,6.0114497,6.4533092,5.3763017,5.9064592,5.9040213,6.0363396,6.3597084,5.6319858,5.8017612,5.7294783,5.9553076,6.0765038,6.2194574,6.6721353,5.9048532,5.8839763,5.953398,5.9086184,6.1379313,6.0566653,6.1881511,6.0242643,5.987209,5.8398288
CAKI1_KIDNEY,ACH-000433,5.858024,6.0545933,6.2790711,5.6719538,6.2652931,5.6253519,5.9857386,6.1105494,5.9393416,6.0057136,6.1624498,6.1925199,5.6754063,5.733784,5.6480542,6.3018013,5.9815167,5.9804683,6.0539313,5.7745187,5.9890043,6.4343371,6.0590605,6.3492034,6.6934922,6.0187653,5.8839763,6.1988713,5.7579549,5.926398,5.1095819,5.8141242,6.0728231,6.419059,5.7122013,5.868389,6.2379153,5.7921123,5.9990937,5.9378497,4.8585118,6.6442496,6.0498006,6.2151234,6.2733028,5.9580931,6.258398,6.1916776,5.6859001,6.3971829,6.3721105,3.9517617,5.5129402,5.6920256,5.6593717,6.3307839,5.8365559,5.8460221,6.1233521,6.0452681,5.9976452,5.6913327,5.8416447,5.9335338,6.0498931,5.9929928,5.1391887,5.6692231,5.6338108,6.0038316,5.8747057,5.8621177,5.7801771,5.9721393,5.7175401,5.6753066,6.1422165,6.0230683,5.9114483,6.1525055,6.2868505,5.8321352,5.2580407,6.2900059,5.1066126,6.0876482,6.2893862,6.0697498,6.0516311,5.941132,5.9140324,6.1162987,5.8264002,5.9398865,6.0094847,5.1384381,5.2516499,5.8940227,6.1437326,6.415977,5.2417279,5.4478555,5.759925,5.9115468,5.6168551,6.1607393,6.0020393,6.3309456,6.060737,5.9725117,5.7519047,5.6428045,5.5236023,5.239499,5.93877,6.8884464,6.0477445,6.0980969,6.5950836,6.0661988,6.3871002,6.0591919,6.3157813,5.4358134,5.7494967,5.9662648,5.6970339,5.6039689,5.1296017,4.944997,5.0363695,4.9591975,5.732899,5.6846336,6.5667257,5.9053152,5.682963,5.8684357,5.7727005,5.5781857,5.9143287,5.8559437,5.6799056,5.8738441,5.8154192,5.9276278,6.0838929,5.4794497,5.6873403,5.8197148,6.1461855,5.8644892,5.9464678,5.8769955,6.0076973,5.9139128,5.8089149,5.9282929,5.7072434,5.8082433,5.8941043,5.9256569,5.716571,5.7191339,5.7784393,5.8058281,5.8100624,5.8711553,5.8494686,5.8394883,5.6376457,5.945782,5.9589946,5.8989296,5.9246103,6.0155507,5.9949024,6.0552673,5.5418466,5.3733416,5.8481173,5.6641778,5.8460151,5.8043317,6.0129838,5.81244,5.8134003,6.0615306,6.0233772,5.8295912,6.0161882,5.9264946,5.8202275,5.7225921,5.8386674,5.8332966,5.7801768,5.9111369,6.0352911,5.8174119,5.815883,5.9695677,6.3490977,5.5576794,5.4731834,5.7353235,5.906612,6.1435376,5.7923535,5.5492649,5.6381294,5.6457659,5.8834176,6.012904,6.3756869,5.6172375,5.6870613,5.7503774,5.7626351,5.7207765,5.8463044,6.0081282,5.5252079,5.6294721,5.9344725
